brand,product,product_type,ingredient,p_id,i_id,n_ingre,n_product,mp_count,mp_percent,mp_present
ZAO Make-up - essence of nature,Rouge <U+00A8><U+00A4> l<U+00A8><U+00A8>vres Classic 474 Framboise cerise *,9,none,317,36,0,17,16,0.941176471,0
ZAO Make-up - essence of nature,Rouge <U+00A8><U+00A4> l<U+00A8><U+00A8>vres Classic 475 Rose Capucine *,9,none,318,36,0,17,16,0.941176471,0
ZAO Make-up - essence of nature,Baume <U+00A8><U+00A4> l<U+00A8><U+00A8>vres stick 481 ***,9,none,77,36,0,17,16,0.941176471,0
ZAO Make-up - essence of nature,Gommage l<U+00A8><U+00A8>vres stick 482 ***,9,none,218,36,0,17,16,0.941176471,0
ZAO Make-up - essence of nature,Baume <U+00A8><U+00A4> l<U+00A8><U+00A8>vres fluide 483 ***,9,none,76,36,0,17,16,0.941176471,0
ZAO Make-up - essence of nature,Huile soin des l<U+00A8><U+00A8>vres 484 ***,9,none,235,36,0,17,16,0.941176471,0
ZAO Make-up - essence of nature,Correcteur 491 Ivoire ***,5,none,121,36,0,72,72,1,0
ZAO Make-up - essence of nature,Correcteur 492 Beige clair ***,5,none,122,36,0,72,72,1,0
ZAO Make-up - essence of nature,Correcteur 493 Brun ros<U+00A8><U+00A6> ***,5,none,123,36,0,72,72,1,0
ZAO Make-up - essence of nature,Correcteur 494 Brun orang<U+00A8><U+00A6> ***,5,none,124,36,0,72,72,1,0
ZAO Make-up - essence of nature,Correcteur 499 vert anti-rougeurs ***,5,none,125,36,0,72,72,1,0
ZAO Make-up - essence of nature,Mineral silk 500 Matifiante *,5,none,263,36,0,72,72,1,0
ZAO Make-up - essence of nature,Mineral silk 501 Beige clair *,5,none,264,36,0,72,72,1,0
ZAO Make-up - essence of nature,Mineral silk 502 Beige ros<U+00A8><U+00A6> *,5,none,265,36,0,72,72,1,0
ZAO Make-up - essence of nature,Mineral silk 503 Beige orang<U+00A8><U+00A6> *,5,none,266,36,0,72,72,1,0
ZAO Make-up - essence of nature,Mineral silk 504 Beige neutre *,5,none,267,36,0,72,72,1,0
ZAO Make-up - essence of nature,Mineral silk 505 Beige noisette *,5,none,268,36,0,72,72,1,0
ZAO Make-up - essence of nature,Mineral silk 509 Beige Sable *,5,none,269,36,0,72,72,1,0
ZAO Make-up - essence of nature,Mineral silk 510 Beige Dor<U+00A8><U+00A6> *,5,none,270,36,0,72,72,1,0
ZAO Make-up - essence of nature,Crayon 551 Noir***,5,none,128,36,0,72,72,1,0
ZAO Make-up - essence of nature,Crayon 552 Brun fonc<U+00A8><U+00A6> ***,5,none,129,36,0,72,72,1,0
ZAO Make-up - essence of nature,Crayon 553 Brun***,5,none,130,36,0,72,72,1,0
ZAO Make-up - essence of nature,Crayon 554 Brun clair***,5,none,131,36,0,72,72,1,0
ZAO Make-up - essence of nature,Crayon 555 Bleu***,5,none,132,36,0,72,72,1,0
ZAO Make-up - essence of nature,Crayon 556 Prune***,5,none,133,36,0,72,72,1,0
ZAO Make-up - essence of nature,Crayon 557 Gris***,5,none,134,36,0,72,72,1,0
ZAO Make-up - essence of nature,Crayon 558 Vert***,5,none,135,36,0,72,72,1,0
ZAO Make-up - essence of nature,Crayon 559 Colorado***,5,none,136,36,0,72,72,1,0
ZAO Make-up - essence of nature,Crayon 560 Sahara***,5,none,137,36,0,72,72,1,0
ZAO Make-up - essence of nature,Crayon 561 Ocre rouge***,5,none,138,36,0,72,72,1,0
ZAO Make-up - essence of nature,Crayon 562 Bois de rose***,5,none,139,36,0,72,72,1,0
ZAO Make-up - essence of nature,Crayon 563 Rose Vintage***,5,none,140,36,0,72,72,1,0
ZAO Make-up - essence of nature,Crayon 564 Beige nude***,5,none,141,36,0,72,72,1,0
ZAO Make-up - essence of nature,Soin ongles & cuticules : 634,10,none,377,36,0,36,4,0.111111111,0
ZAO Make-up - essence of nature,Durcisseur 635,10,Adipic acid/Neopentyl Glycol/Trimellitic Anhydride Copolymer,160,9,1,36,4,0.111111111,1
ZAO Make-up - essence of nature,Duo base & Top coat 636,10,Adipic acid/Neopentyl Glycol/Trimellitic Anhydride Copolymer,159,9,1,36,4,0.111111111,1
ZAO Make-up - essence of nature,French manucure 641 Blanc,10,Adipic acid/Neopentyl Glycol/Trimellitic Anhydride Copolymer,205,9,1,36,4,0.111111111,1
ZAO Make-up - essence of nature,French manucure 642 Beige,10,Adipic acid/Neopentyl Glycol/Trimellitic Anhydride Copolymer,206,9,1,36,4,0.111111111,1
ZAO Make-up - essence of nature,French manucure 643 Rose,10,Adipic acid/Neopentyl Glycol/Trimellitic Anhydride Copolymer,207,9,1,36,4,0.111111111,1
ZAO Make-up - essence of nature,Vernis <U+00A8><U+00A4> ongles : 644 Noir,10,Adipic acid/Neopentyl Glycol/Trimellitic Anhydride Copolymer,428,9,1,36,4,0.111111111,1
ZAO Make-up - essence of nature,Vernis <U+00A8><U+00A4> ongles : 650 Rouge carmin,10,Adipic acid/Neopentyl Glycol/Trimellitic Anhydride Copolymer,429,9,1,36,4,0.111111111,1
ZAO Make-up - essence of nature,Vernis <U+00A8><U+00A4> ongles : 651 Prune,10,Adipic acid/Neopentyl Glycol/Trimellitic Anhydride Copolymer,430,9,1,36,4,0.111111111,1
ZAO Make-up - essence of nature,Vernis <U+00A8><U+00A4> ongles : 653 Bleu nuit,10,Adipic acid/Neopentyl Glycol/Trimellitic Anhydride Copolymer,431,9,1,36,4,0.111111111,1
ZAO Make-up - essence of nature,Vernis <U+00A8><U+00A4> ongles : 654 Rose bonbon,10,Adipic acid/Neopentyl Glycol/Trimellitic Anhydride Copolymer,432,9,1,36,4,0.111111111,1
ZAO Make-up - essence of nature,Vernis <U+00A8><U+00A4> ongles : 655 Nude,10,Adipic acid/Neopentyl Glycol/Trimellitic Anhydride Copolymer,433,9,1,36,4,0.111111111,1
ZAO Make-up - essence of nature,Vernis <U+00A8><U+00A4> ongles : 656 Corail,10,Adipic acid/Neopentyl Glycol/Trimellitic Anhydride Copolymer,434,9,1,36,4,0.111111111,1
ZAO Make-up - essence of nature,Vernis <U+00A8><U+00A4> ongles : 657 Rose fuchsia,10,Adipic acid/Neopentyl Glycol/Trimellitic Anhydride Copolymer,435,9,1,36,4,0.111111111,1
ZAO Make-up - essence of nature,Vernis <U+00A8><U+00A4> ongles : 658 Champagne ros<U+00A8><U+00A6>,10,Adipic acid/Neopentyl Glycol/Trimellitic Anhydride Copolymer,436,9,1,36,4,0.111111111,1
ZAO Make-up - essence of nature,Vernis <U+00A8><U+00A4> ongles : 659 Cerise noire,10,Adipic acid/Neopentyl Glycol/Trimellitic Anhydride Copolymer,437,9,1,36,4,0.111111111,1
ZAO Make-up - essence of nature,Vernis <U+00A8><U+00A4> ongles : 660 Vert d'eau,10,none,438,36,0,36,4,0.111111111,0
ZAO Make-up - essence of nature,Vernis <U+00A8><U+00A4> ongles : 661 Fuchsia,10,Adipic acid/Neopentyl Glycol/Trimellitic Anhydride Copolymer,439,9,1,36,4,0.111111111,1
ZAO Make-up - essence of nature,Vernis <U+00A8><U+00A4> ongles : 662 Rose poudr<U+00A8><U+00A6>,10,Adipic acid/Neopentyl Glycol/Trimellitic Anhydride Copolymer,440,9,1,36,4,0.111111111,1
ZAO Make-up - essence of nature,Vernis <U+00A8><U+00A4> ongles : 663 Framboise,10,Adipic acid/Neopentyl Glycol/Trimellitic Anhydride Copolymer,441,9,1,36,4,0.111111111,1
ZAO Make-up - essence of nature,Vernis <U+00A8><U+00A4> ongles : 664 P<U+00A8><U+00BA>che fizz,10,Adipic acid/Neopentyl Glycol/Trimellitic Anhydride Copolymer,442,9,1,36,4,0.111111111,1
ZAO Make-up - essence of nature,Top coat paillette 665,10,Polyethylene Terephthalate,420,69,3,36,4,0.111111111,1
ZAO Make-up - essence of nature,Top coat paillette 665,10,Polyurethane-33,420,84,3,36,4,0.111111111,1
ZAO Make-up - essence of nature,Top coat paillette 665,10,Adipic acid/Neopentyl Glycol/Trimellitic Anhydride Copolymer,420,9,3,36,4,0.111111111,1
ZAO Make-up - essence of nature,Vernis <U+00A8><U+00A4> ongles : 666 Bleu canard,10,Adipic acid/Neopentyl Glycol/Trimellitic Anhydride Copolymer,443,9,1,36,4,0.111111111,1
ZAO Make-up - essence of nature,Vernis <U+00A8><U+00A4> ongles : 667 Rose amarante,10,Adipic acid/Neopentyl Glycol/Trimellitic Anhydride Copolymer,444,9,1,36,4,0.111111111,1
ZAO Make-up - essence of nature,Vernis <U+00A8><U+00A4> ongles : 668 Rouge passion,10,Adipic acid/Neopentyl Glycol/Trimellitic Anhydride Copolymer,445,9,1,36,4,0.111111111,1
ZAO Make-up - essence of nature,Vernis <U+00A8><U+00A4> ongles : 669 Orange boh<U+00A8><U+00A8>me,10,Adipic acid/Neopentyl Glycol/Trimellitic Anhydride Copolymer,446,9,1,36,4,0.111111111,1
ZAO Make-up - essence of nature,Vernis <U+00A8><U+00A4> ongles : 670 Bleu gris,10,Adipic acid/Neopentyl Glycol/Trimellitic Anhydride Copolymer,447,9,1,36,4,0.111111111,1
ZAO Make-up - essence of nature,Vernis <U+00A8><U+00A4> ongles : 671 Bois de rose,10,Adipic acid/Neopentyl Glycol/Trimellitic Anhydride Copolymer,448,9,1,36,4,0.111111111,1
ZAO Make-up - essence of nature,Vernis <U+00A8><U+00A4> ongles : 672 Rose ballerine,10,Adipic acid/Neopentyl Glycol/Trimellitic Anhydride Copolymer,449,9,1,36,4,0.111111111,1
ZAO Make-up - essence of nature,Vernis <U+00A8><U+00A4> ongles : 673 Hypnose,10,Adipic acid/Neopentyl Glycol/Trimellitic Anhydride Copolymer,450,9,1,36,4,0.111111111,1
ZAO Make-up - essence of nature,Vernis <U+00A8><U+00A4> ongles : 674 Pomme d<U+00A1><U+00AF>amour,10,Adipic acid/Neopentyl Glycol/Trimellitic Anhydride Copolymer,451,9,1,36,4,0.111111111,1
ZAO Make-up - essence of nature,Vernis <U+00A8><U+00A4> ongles : 675 Rose givr<U+00A8><U+00A6>,10,Adipic acid/Neopentyl Glycol/Trimellitic Anhydride Copolymer,452,9,1,36,4,0.111111111,1
ZAO Make-up - essence of nature,Vernis <U+00A8><U+00A4> ongles : 676 Biscay bay,10,Adipic acid/Neopentyl Glycol/Trimellitic Anhydride Copolymer,453,9,1,36,4,0.111111111,1
ZAO Make-up - essence of nature,Vernis <U+00A8><U+00A4> ongles : 677 La vie en rose,10,Adipic acid/Neopentyl Glycol/Trimellitic Anhydride Copolymer,454,9,1,36,4,0.111111111,1
ZAO Make-up - essence of nature,Eau Dissolvante 100 ml *** : 690,10,none,162,36,0,36,4,0.111111111,0
ZAO Make-up - essence of nature,Eau Dissolvante 100 ml *** : 689,10,none,161,36,0,36,4,0.111111111,0
ZAO Make-up - essence of nature,Huile D<U+00A8><U+00A6>maquillante 100 ml ***,5,none,234,36,0,72,72,1,0
ZAO Make-up - essence of nature,Eau Micellaire 120 ml ***,5,none,163,36,0,72,72,1,0
ZAO Make-up - essence of nature,Mousse Nettoyante 100 ml ***,5,none,272,36,0,72,72,1,0
ZAO Make-up - essence of nature,Lait D<U+00A8><U+00A6>maquillant Yeux 50 ml ***,4,none,245,36,0,6,2,0.333333333,0
ZAO Make-up - essence of nature,Voile scintillant 50 ml ***,5,none,456,36,0,72,72,1,0
ZAO Make-up - essence of nature,Touche Lumi<U+00A8><U+00A8>re de Teint 721 Ros<U+00A8><U+00A6> *,5,none,422,36,0,72,72,1,0
ZAO Make-up - essence of nature,Touche Lumi<U+00A8><U+00A8>re de Teint 722 Sable *,5,none,423,36,0,72,72,1,0
ZAO Make-up - essence of nature,Touche Lumi<U+00A8><U+00A8>re de Teint 723 P<U+00A8><U+00BA>che *,5,none,424,36,0,72,72,1,0
ZAO Make-up - essence of nature,Fond de teint compact 728 Tr<U+00A8><U+00A8>s clair ocre *,5,none,177,36,0,72,72,1,0
ZAO Make-up - essence of nature,Fond de teint compact 729 Tr<U+00A8><U+00A8>s clair ivoire ros<U+00A8><U+00A6> *,5,none,178,36,0,72,72,1,0
ZAO Make-up - essence of nature,Fond de teint compact 730 Ivoire *,5,none,179,36,0,72,72,1,0
ZAO Make-up - essence of nature,Fond de teint compact 731 Abricot *,5,none,180,36,0,72,72,1,0
ZAO Make-up - essence of nature,Fond de teint compact 732 P<U+00A8><U+00A6>tale de rose *,5,none,181,36,0,72,72,1,0
ZAO Make-up - essence of nature,Fond de teint compact 733 Neutre *,5,none,182,36,0,72,72,1,0
ZAO Make-up - essence of nature,Fond de teint compact 734 Cappuccino *,5,none,183,36,0,72,72,1,0
ZAO Make-up - essence of nature,Fond de teint compact 735 Chocolat *,5,none,184,36,0,72,72,1,0
ZAO Make-up - essence of nature,Fond de teint compact 736 Topaze *,5,none,185,36,0,72,72,1,0
ZAO Make-up - essence of nature,Fond de teint compact 737 Bronze *,5,none,186,36,0,72,72,1,0
ZAO Make-up - essence of nature,Fond de teint compact 738 Noisette *,5,none,187,36,0,72,72,1,0
ZAO Make-up - essence of nature,Fond de teint compact 739 Caroube *,5,none,188,36,0,72,72,1,0
ZAO Make-up - essence of nature,Fond de teint compact 740 Acajou sombre *,5,none,189,36,0,72,72,1,0
ZAO Make-up - essence of nature,Fond de teint compact 741 Moka *,5,none,190,36,0,72,72,1,0
ZAO Make-up - essence of nature,Base Prim'Hydra 751***,5,none,73,36,0,72,72,1,0
ZAO Make-up - essence of nature,BB cream (Tube 30 ml) 760 Clair ***,5,none,78,36,0,72,72,1,0
ZAO Make-up - essence of nature,BB cream (Tube 30 ml) 761 M<U+00A8><U+00A6>dium ***,5,none,79,36,0,72,72,1,0
ZAO Make-up - essence of nature,BB cream (Tube 30 ml) 762 Hal<U+00A8><U+00A6> ***,5,none,80,36,0,72,72,1,0
ZAO Make-up - essence of nature,Fond de teint stick 771 Beige cr<U+00A8><U+00A8>me ***,5,none,191,36,0,72,72,1,0
ZAO Make-up - essence of nature,Fond de teint stick 772 Beige dor<U+00A8><U+00A6> ***,5,none,192,36,0,72,72,1,0
ZAO Make-up - essence of nature,Fond de teint stick 773 Beige sable ***,5,none,193,36,0,72,72,1,0
ZAO Make-up - essence of nature,Fond de teint stick 774 Beige miel ***,5,none,194,36,0,72,72,1,0
ZAO Make-up - essence of nature,Fond de teint stick 775 M<U+00A8><U+00A6>dium abricot ***,5,none,195,36,0,72,72,1,0
ZAO Make-up - essence of nature,Fond de teint stick 776 Medium Chocolat au lait ***,5,none,196,36,0,72,72,1,0
ZAO Make-up - essence of nature,Fond de teint stick 777 Medium praline ***,5,none,197,36,0,72,72,1,0
ZAO Make-up - essence of nature,Fond de teint stick 778 Hal<U+00A8><U+00A6> Cappuccino ***,5,none,198,36,0,72,72,1,0
ZAO Make-up - essence of nature,Fond de teint stick 779 Hal<U+00A8><U+00A6> camel ***,5,none,199,36,0,72,72,1,0
ZAO Make-up - essence of nature,Fond de teint stick 780 Hal<U+00A8><U+00A6> tiramisu ***,5,none,200,36,0,72,72,1,0
ZAO Make-up - essence of nature,Fond de teint stick 781 Hal<U+00A8><U+00A6> muscade ***,5,none,201,36,0,72,72,1,0
ZAO Make-up - essence of nature,Fond de teint stick 782 Brun Chocolat ***,5,none,202,36,0,72,72,1,0
ZAO Make-up - essence of nature,Fond de teint stick 783 Brun Caf<U+00A8><U+00A6> ***,5,none,203,36,0,72,72,1,0
ZAO Make-up - essence of nature,Fond de teint stick 784 Brun <U+00A8><U+00A6>b<U+00A8><U+00A8>ne ***,5,none,204,36,0,72,72,1,0
ZAO Make-up - essence of nature,Anticerne fluide 791 Beige porcelaine ***,5,none,28,36,0,72,72,1,0
ZAO Make-up - essence of nature,Anticerne fluide 792 Beige Sable ***,5,none,29,36,0,72,72,1,0
ZAO Make-up - essence of nature,Anticerne fluide 793 Medium abricot ***,5,none,30,36,0,72,72,1,0
ZAO Make-up - essence of nature,Anticerne fluide 794 Medium cappuccino ***,5,none,31,36,0,72,72,1,0
ZAO Make-up - essence of nature,Anticerne fluide 795 Hal<U+00A8><U+00A6> noisette ***,5,none,32,36,0,72,72,1,0
ZAO Make-up - essence of nature,Anticerne fluide 796 Hal<U+00A8><U+00A6> tiramisu ***,5,none,33,36,0,72,72,1,0
ZAO Make-up - essence of nature,Anticerne fluide 796 Hal<U+00A8><U+00A6> tiramisu ***,5,none,33,36,0,72,72,1,0
