brand,product,product_type,ingredients,p_id,i_id,n_ingre,n_product,mp_count,mp_percent,mp_present
L'Oréal Paris Elvive | Elseve,Extraordinary Oil Curls Leave-In Cream 200 ml,7,Polyquaternium-7,8037,555,5,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Volume Collageen Shampoo 250 ml,7,Polyquaternium-7,26190,555,7,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Re-Nutrition 200 ml,7,Polyquaternium-7,18934,555,4,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Dream Lengths Rapid Reviver Intense Conditioner 180 ml,7,Polyquaternium-7,6973,555,5,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Colour Protect Purple Conditioner 150 ml,7,Polyquaternium-7,5094,555,3,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Low Shampoo Total Repair 5 400 ml,7,Polyquaternium-7,13444,555,4,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Phytoclear Anti-Dandruff Scalp Lotion 100 ml,7,Polyquaternium-7,17658,555,7,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Keratin Smooth Perfecting Hair Conditioner 325 ml,7,Polyquaternium-7,12201,555,7,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Óleo Extraordinario Cabelo Normal 100 ml,7,Polyquaternium-7,27059,555,3,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Triple Resist Leave In Spray 200 ml,7,Polyquaternium-7,25103,555,3,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Triple Resist Reinforcing Conditioner 250 ml,7,Polyquaternium-7,25104,555,5,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Nutri-Gloss Shampoo 300 ml,7,Polyquaternium-7,16623,555,3,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Lisci Keratina Balsamo 200 ml,7,Polyquaternium-7,13108,555,4,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Lisci Keratina Smoothing Shampoo 250 ml,7,Polyquaternium-7,13109,555,4,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Huile Extraordinaire Cheveux Colorés 100 ml,7,Polyquaternium-7,11023,555,4,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Full Resist Shampoo 400 ml,7,Polyquaternium-7,9241,555,3,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Extraordinary Clay Re-balancing Shampoo,7,Polyquaternium-6,8022,551,3,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Color-Vive Protector Shampoo,7,Polyquaternium-6,4945,551,8,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Multivitamin Fresh Shampoo 400ml,7,POLYQUATERNIUM-53,15509,548,3,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Extraordinary Clay Rebalancing Shampoo 375 ml,7,POLYQUATERNIUM-53,8024,548,3,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Total Repair 5 Extreme Shot S.O.S. Haarverzorging Masker 20 ml,7,POLYQUATERNIUM-53,25023,548,3,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Tonerde Shampoo 250 ml,7,polyquaternium-47,24896,545,4,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Energie Unisex Non-professional Shampoo,7,Polyquaternium-4,7490,541,7,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Arganine Shampoo 250 ml,7,Polyquaternium-4,1859,541,5,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Extraordinary Oil Hair Mask Shot 18 ml,7,Polyquaternium-4,8043,541,4,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Shampoo Oil Extraordinaire 250 ml,7,Polyquaternium-4,20875,541,2,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Nutri-Gloss Light 200 ml,7,Polyquaternium-4,16612,541,9,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Dream Long Conditioner 200 ml,7,Polyquaternium-39,6981,540,6,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Color-Vive Haarmasker 300 ml,7,Polyquaternium-37,4942,539,4,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Nutri Gloss Shampoo 250 ml,7,Polyquaternium-37,16629,539,9,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Color-Vive Extraordinary Oil 100 ml,7,Polyquaternium-30,4941,537,4,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Full Fiber Women Non-professional Shampoo 250 ml,7,Polyquaternium-30,9236,537,2,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Shampoo Anti-Roos 250 ml,7,Polyquaternium-30,20617,537,3,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Color-Vive Shampoo 250 ml,7,Polyquaternium-30,4949,537,6,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Total Repair 5 Shampoo 690 ml,7,Polyquaternium-22,25039,534,16,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Dream Lengths Blowdry Cream 150 ml,7,Polyquaternium-22,6964,534,9,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Nutri-Gloss Luminizer 200 ml,7,Polyquaternium-22,16617,534,9,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Nutri-Gloss Luminizer 100 ml,7,Polyquaternium-22,16616,534,9,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Total Repair Shampoo 250 ml,7,Polyquaternium-22,25052,534,23,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Total Repair 5 Haarmasker 300 ml,7,Polyquaternium-22,25024,534,7,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Color-Vive Protector Shampoo,7,Polyquaternium-16,4945,532,8,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Haarverdikker Shampoo 250 ml,7,Polyquaternium-16,10043,532,6,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Dream Lengths No Haircut Cream,7,Polyquaternium-11,6970,531,2,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Arganine Shampoo 250 ml,7,Polyquaternium-11,1859,531,5,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Leave-In Reparador Cicatri Renov 50 ml,7,Polyquaternium-11,12725,531,2,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Multivitamines Shampoo 250 ml,7,Polyquaternium-10,15516,530,3,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Nutri-Gloss - Conditioner,7,Polyquaternium-10,16607,530,7,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Color-vive Low Shampoo,7,Polyquaternium-10,4943,530,3,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Conditioner Cream Colored Living,7,Polyquaternium-10,5216,530,1,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Multivitamins Shampoo - 2 in 1,7,Polyquaternium-10,15518,530,5,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Mascarilla protectora Color Vive tarro,7,Polyquaternium-10,13775,530,5,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Mask extraordinary oil of coconut - normal to dry hair,7,Polyquaternium-10,13791,530,6,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Dream Lengths Rapid Reviver Power Conditioner,7,Polyquaternium-10,6974,530,1,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Après-shampooing rapide dream long,7,Polyquaternium-10,1719,530,7,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Extraordinary Oil 300 ml,7,Polyquaternium-10,8030,530,4,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Shampoo Full Resist 250 ml,7,Polyquaternium-10,20797,530,5,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Color-Vive Cremespoeling 200 ml,7,Polyquaternium-10,4938,530,2,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Huile Extraordinary Oil Masque 1001 usages 300 ml,7,Polyquaternium-10,11033,530,5,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Huile Extraordinaire Cheveux Colorés 100 ml,7,Polyquaternium-10,11023,530,4,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Huile Extraordinary Oil 150 ml,7,Polymethylsilsesquioxane,11032,524,10,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Color-Vive Purple Shampoo 200 ml,7,Polymethyl Methacrylate,4947,523,9,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Huile Extraordinaire Soin-Crème Définissant Cheveux Bouclés 200 ml,7,Polyethylene,11030,510,8,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Re-Nutrition Nourishing Conditioner 200 ml,7,Polyethylene,18938,510,6,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Öl Extraordinaire Nährende Spülung 200 ml,7,Polyethylene,27041,510,10,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Color Vive Beschermende Shampoo,7,Polyethylene,5019,510,9,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Color-Vive Double Elixir Protecting Conditioner 200 ml,7,Polyethylene,4939,510,7,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Dream Lengths Heat Spray 150 ml,7,Polyethylene,6966,510,2,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Arginine X3 Resist Spray 300 ml,7,Polyethylene,1874,510,6,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Total Repair 5 Shampoo 250 ml,7,Polyethylene,25036,510,15,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Dream Long Crème Sauveuse de Pointes 200 ml,7,Polybutene,6983,492,3,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Total Repair 5 Oil Replacement 300 ml,7,Polybutene,25029,492,5,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Styliste haarmousse Color Vive 150 ml,7,Polyaminopropyl Biguanide,22943,490,2,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Dream Long Serum Stop Frizz 100 ml,7,Polyaminopropyl Biguanide,6989,490,2,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Volume Fibralogy Shampoo Fijn haar 250 ml,7,Polyaminopropyl Biguanide,26196,490,2,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Men Anti-Dandruff 2in1 250 ml,7,Polyaminopropyl Biguanide,14060,490,2,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Óleo Extraordinario Cabelo Seco 100 ml,7,Polyaminopropyl Biguanide,27060,490,2,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Total Repair 5 Extreme Shot S.O.S. Haarverzorging Masker 20 ml,7,Polyacrylate-32,25023,478,3,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Dream Long Anti-frizz Serum 100 ml,7,Polyacrylate-3,6979,477,3,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Extraordinary Oil Krulverzorging Oil-In-Milk,7,Polyacrylamide,8047,471,6,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Dream Long Liss Acondicionador 200 ml,7,Polyacrylamide,6985,471,6,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Color-Vive Acondicionador 400 ml,7,Polyacrylamide,4937,471,6,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Nutri-Gloss Light 200 ml,7,Polyacrylamide,16612,471,9,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Huile Extraordinary Oil 100 ml,7,Polyacrylamide,11031,471,6,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Masker Extraordinary Oil Coconut 300 ml,7,Polyacrylamide,13801,471,7,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Total Repair Szampon 250 ml,7,Polyacrylamide,25056,471,2,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Color-Vive Double Elixir Protecting Conditioner 200 ml,7,Polyacrylamide,4939,471,7,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Color-Vive Shampoo 250 ml,7,Polyacrylamide,4949,471,6,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Huile Extraordinaire Masque Baume Nutrition 300 ml,7,Polyacrylamide,11027,471,6,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Total Repair 5 Shampoo 250 ml,7,Polyacrylamide,25036,471,15,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Dream Long Protetor De Calor 150 ml,7,Polyacrylamide,6987,471,8,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Öl Extraordinaire Nährende Spülung 200 ml,7,Poly C10-30 Alkyl Acrylate,27041,470,10,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Öl Extraordinaire Nährendes Pflegeshampoo 250 ml,7,Poly C10-30 Alkyl Acrylate,27042,470,8,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Color Vive Beschermende Shampoo,7,Poly C10-30 Alkyl Acrylate,5019,470,9,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Huile Extraordinary Oil 150 ml,7,Poly C10-30 Alkyl Acrylate,11032,470,10,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,re-Nutrition Nourishing Shampoo,7,Poloxamer 407,18939,468,4,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Full Fiber 200 ml,7,Poloxamer 407,9234,468,6,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Huile Extraordinary Oil 150 ml,7,Poloxamer 407,11032,468,10,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Dream Long Liss Acondicionador 200 ml,7,Poloxamer 338,6985,467,6,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Huile Extraordinaire Soin-Crème Définissant Cheveux Bouclés 200 ml,7,Poloxamer 338,11030,467,8,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Multivitamin 2in1 Shampoo 250 ml,7,Poloxamer 338,15508,467,7,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Total Repair 5 Low 3in1 Shampoo 400 ml,7,Poloxamer 184,25027,464,3,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Huile Extraordinaire Huile Fine de Coco Shampoo 250 ml,7,Poloxamer 184,11026,464,3,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Styliste haarmousse Color Vive 150 ml,7,Poloxamer 184,22943,464,2,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Dream Long Serum Stop Frizz 100 ml,7,Poloxamer 184,6989,464,2,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Volume Fibralogy Shampoo Fijn haar 250 ml,7,Poloxamer 184,26196,464,2,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Men Anti-Dandruff 2in1 250 ml,7,Poloxamer 184,14060,464,2,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Óleo Extraordinario Cabelo Seco 100 ml,7,Poloxamer 184,27060,464,2,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Extraordinary Oil Rapid Reviver Conditioner,7,Phenyl Trimethicone,8058,459,6,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Color-Vive Protector Shampoo,7,Phenyl Trimethicone,4945,459,8,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Shampoo Reparación Total 5,7,Phenyl Trimethicone,20906,459,2,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Huile Extraordinaire Coco Shampoo 250 ml,7,Phenyl Trimethicone,11025,459,3,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Color Vive Conditioner 200 ml,7,Phenyl Trimethicone,5022,459,14,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Extraordinaire Haaröl 100 ml,7,Phenyl Trimethicone,8015,459,3,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Nutri Gloss Shampoo 250 ml,7,Phenyl Trimethicone,16629,459,9,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Nutri Gloss Luminizer Conditioner 200 ml,7,Phenyl Trimethicone,16628,459,2,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Haarmaske Extraordinaire Zartes Kokos-Öl 300 ml,7,Phenyl Trimethicone,10020,459,3,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Arginine X3 Resist Spray 300 ml,7,Phenyl Trimethicone,1874,459,6,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Total Repair 5 Shampoo 250 ml,7,Phenyl Trimethicone,25036,459,15,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Color-vive Low Shampoo,7,PEG/PPG/Polybutylene Glycol-8/5/3 Glycerin,4943,455,3,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Óleo Extraordinario Acondicionador,7,PEG/PPG/Polybutylene Glycol-8/5/3 Glycerin,27058,455,3,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Extraordinary Oil Rapid Reviver,7,PEG/PPG/Polybutylene Glycol-8/5/3 Glycerin,8057,455,2,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Haarverdikker Milde Shampoo,7,PEG/PPG/Polybutylene Glycol-8/5/3 Glycerin,10042,455,2,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Dream Long Shampoo 250 ml,7,PEG/PPG-4/12 Dimethicone,6991,453,2,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Anti-Roos Color-Vive Shampoo 250 ml,7,PEG/PPG-4/12 Dimethicone,1499,453,2,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Stralende Glans Milde Shampoo 250 ml,7,PEG/PPG-4/12 Dimethicone,22676,453,1,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Color-Vive Shampoo 400 ml,7,PEG/PPG-4/12 Dimethicone,4951,453,5,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Total Repair 5 Shampoo 400 ml,7,PEG/PPG-4/12 Dimethicone,25038,453,2,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,MultiVitamines Fresh Shampoo 250 ml,7,PEG/PPG-4/12 Dimethicone,15515,453,1,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Fibralogy Detangling Agent 200 ml,7,PEG/PPG-4/12 Dimethicone,8419,453,2,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Arcilla Extraordinaria Conditioner 250 ml,7,PEG/PPG-18/18 Dimethicone,1797,446,6,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Color-Vive Purple Shampoo 200 ml,7,PEG/PPG-18/18 Dimethicone,4947,446,9,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Energie Unisex Non-professional Shampoo,7,PEG/PPG-17/18 Dimethicone,7490,443,7,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Extraordinary Oil Universal 100 ml,7,PEG-9M,8063,433,4,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Nutri-gloss Luminizer Shampooing Haute Brillance 250 ml,7,PEG-90M,16619,432,5,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Tonerde Argile Absolue Shampoo 250 ml,7,PEG-9,24895,426,5,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Dream Long Anti-Spliss Crème 200 ml,7,PEG-8 Laurate,6980,419,4,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Huile Extraordinary Oil 150 ml,7,PEG-8 Laurate,11032,419,10,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Shampoo Oil Extraordinaire 250 ml,7,PEG-8,20875,411,2,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Nutri-Gloss Light 200 ml,7,PEG-8,16612,411,9,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Dream Long Regenerator 200 ml,7,PEG-8,6988,411,5,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Phytoclear Anti-Dandruff Scalp Lotion 100 ml,7,PEG-75 Shea Butter Glycerides,17658,408,7,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Keratin Smooth Perfecting Hair Conditioner 325 ml,7,PEG-75 Shea Butter Glycerides,12201,408,7,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Re-Nutrition Nourishing Conditioner 200 ml,7,PEG-7 Glyceryl Cocoate,18938,401,6,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Nutri Gloss Shine Shampoo 300 ml,7,PEG-7 Glyceryl Cocoate,16630,401,3,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Men Anti-Dandruff Normal Hair 2in1 300 ml,7,PEG-7 Glyceryl Cocoate,14062,401,2,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Low Shampoo 400 ml,7,PEG-7 Glyceryl Cocoate,13443,401,3,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Phytoclear Anti-Dandruff Scalp Lotion 100 ml,7,PEG-7 Glyceryl Cocoate,17658,401,7,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Keratin Smooth Perfecting Hair Conditioner 325 ml,7,PEG-7 Glyceryl Cocoate,12201,401,7,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Dream Lengths Heat Spray 150 ml,7,PEG-7 Glyceryl Cocoate,6966,401,2,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Color-Vive Pflegespulung 200 ml,7,PEG-7 Glyceryl Cocoate,4944,401,1,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Nutri-Gloss Shampoo 250 ml,7,PEG-7 Glyceryl Cocoate,16622,401,9,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Energie Shampoo 250 ml,7,PEG-7 Glyceryl Cocoate,7489,401,1,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Total Repair 5 Shampoo 250 ml,7,PEG-7 Glyceryl Cocoate,25036,401,15,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Multivitamines Shampoo 250 ml,7,PEG-60 Hydrogenated Castor Oil,15516,395,3,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Nutri-Gloss - Conditioner,7,PEG-60 Hydrogenated Castor Oil,16607,395,7,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Dream Lengths No Haircut Cream,7,PEG-60 Hydrogenated Castor Oil,6970,395,2,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Color-vive Low Shampoo,7,PEG-60 Hydrogenated Castor Oil,4943,395,3,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Extraordinary Clay - Conditioner,7,PEG-60 Hydrogenated Castor Oil,8017,395,5,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Extraordinary Oil Krulverzorging Oil-In-Milk,7,PEG-60 Hydrogenated Castor Oil,8047,395,6,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Après-shampooing rapide dream long,7,PEG-60 Hydrogenated Castor Oil,1719,395,7,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Dream Lengths Rapid Reviver Intense Conditioner 180 ml,7,PEG-60 Hydrogenated Castor Oil,6973,395,5,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Shampoo Full Resist 250 ml,7,PEG-60 Hydrogenated Castor Oil,20797,395,5,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Anti Roos Shampoo,7,PEG-60 Hydrogenated Castor Oil,1596,395,1,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Hair Care Advanced Extraordinary Oil Conditioner 385 ml,7,PEG-60 Hydrogenated Castor Oil,10071,395,1,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Color-Vive Cremespoeling 200 ml,7,PEG-60 Hydrogenated Castor Oil,4938,395,2,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Óleo Extraordinário 250 ml,7,PEG-60 Hydrogenated Castor Oil,27061,395,1,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Óleo Extraordinario 100 ml,7,PEG-60 Hydrogenated Castor Oil,27057,395,2,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Hyaluron Moisture Conditioner 72h 400 ml,7,PEG-60 Hydrogenated Castor Oil,11094,395,2,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Dream Long Regenerator 200 ml,7,PEG-60 Hydrogenated Castor Oil,6988,395,5,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Leave-In Reparador Cicatri Renov 50 ml,7,PEG-6,12725,388,2,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Nutri-Gloss - Conditioner,7,PEG-55 Propylene Glycol Oleate,16607,386,7,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Extraordinary Clay - Conditioner,7,PEG-55 Propylene Glycol Oleate,8017,386,5,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Mask extraordinary oil of coconut - normal to dry hair,7,PEG-55 Propylene Glycol Oleate,13791,386,6,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Dream Lengths Herstellende Shampoo,7,PEG-55 Propylene Glycol Oleate,6967,386,4,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Après-shampooing rapide dream long,7,PEG-55 Propylene Glycol Oleate,1719,386,7,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Dream Lengths Rapid Reviver Intense Conditioner 180 ml,7,PEG-55 Propylene Glycol Oleate,6973,386,5,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Shampoo Full Resist 250 ml,7,PEG-55 Propylene Glycol Oleate,20797,386,5,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Extraordinary Clay Conditioner 200 ml,7,PEG-55 Propylene Glycol Oleate,8020,386,11,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Colour Protect Purple Conditioner 150 ml,7,PEG-55 Propylene Glycol Oleate,5094,386,3,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Huile Extraordinary Oil Masque 1001 usages 300 ml,7,PEG-55 Propylene Glycol Oleate,11033,386,5,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Phytoclear Anti-Dandruff Scalp Lotion 100 ml,7,PEG-55 Propylene Glycol Oleate,17658,386,7,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Keratin Smooth Perfecting Hair Conditioner 325 ml,7,PEG-55 Propylene Glycol Oleate,12201,386,7,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Nutri-Gloss Shampoo 250 ml,7,PEG-55 Propylene Glycol Oleate,16622,386,9,6040,1970,0.32615894,1
L'Oréal Paris Elvive | Elseve,Nutri-Gloss Shampoo 300 ml,7,PEG-55 Propylene Glycol Oleate,16623,386,3,6040,1970,0.32615894,1
